timestamp,temperature,humidity,soil_moisture,ph_level,salinity,light_intensity,health_score,anomaly,label
2027-01-27 23:12:10.963776,18.59,74.38,25.11,5.74,0.71,933.76,100.0,0,normal
2027-05-18 02:12:11.127168,21.47,71.52,26.01,5.77,0.24,611.17,100.0,0,normal
2026-09-11 11:12:10.760573,26.15,80.61,24.25,5.77,0.75,373.14,40.0,0,normal
2026-09-01 00:12:10.746100,18.01,67.37,23.67,6.26,0.45,878.68,100.0,0,normal
2026-05-22 20:12:10.601753,25.18,68.73,24.99,6.29,0.26,574.54,40.0,0,normal
2026-09-13 13:12:10.763781,26.84,75.97,24.53,5.81,0.39,575.42,40.0,0,normal
2027-01-01 22:12:10.928276,26.9,71.68,23.23,6.02,0.71,445.88,40.0,0,normal
2027-01-02 07:12:10.928778,22.75,78.37,25.86,6.6,0.82,639.82,100.0,0,normal
2027-03-29 19:12:11.054389,19.37,74.89,24.62,5.96,0.56,807.88,100.0,0,normal
2026-12-04 03:12:10.884990,24.59,79.7,25.55,6.14,0.64,713.12,100.0,0,normal
2026-12-29 00:12:10.922378,18.68,76.19,25.02,6.7,0.77,524.16,40.0,0,normal
2026-06-24 18:12:10.652291,21.47,78.36,26.43,6.2,0.76,684.85,100.0,0,normal
2027-02-06 04:12:10.976899,21.45,74.57,24.91,5.73,0.66,501.04,40.0,0,normal
2026-08-24 18:12:10.735730,25.2,85.0,26.22,6.02,0.24,962.6,100.0,0,normal
2026-08-10 04:12:10.715605,26.2,68.81,25.57,5.61,0.21,679.27,100.0,0,normal
2026-07-22 07:12:10.689918,20.34,77.13,24.06,6.43,0.45,586.33,40.0,0,normal
2027-04-17 12:12:11.082991,22.96,77.17,25.61,6.21,0.76,862.92,100.0,0,normal
2026-06-21 05:12:11.201908,15.93,75.0,25.0,6.15,0.75,600.0,60.0,1,low_temp
2026-08-30 07:12:10.743856,18.02,68.75,27.0,5.95,0.57,895.73,100.0,0,normal
2026-07-08 15:12:10.671089,18.29,67.36,26.11,6.38,0.86,511.06,40.0,0,normal
2026-08-02 20:12:10.705717,26.92,81.07,24.81,6.64,0.97,709.37,100.0,0,normal
2027-01-14 20:12:10.946108,21.43,65.0,26.23,6.01,0.76,568.38,40.0,0,normal
2026-06-16 16:12:11.203876,23.5,75.0,29.61,6.15,0.75,600.0,50.0,1,overwater
2027-04-16 00:12:11.080807,17.0,76.02,24.17,6.8,0.76,622.47,100.0,0,normal
2027-04-19 01:12:11.085205,21.87,76.33,24.9,6.22,0.35,536.39,40.0,0,normal
2026-09-17 02:12:10.768652,24.65,68.66,24.3,6.06,0.66,837.98,100.0,0,normal
2026-09-29 12:12:10.786862,27.2,79.8,25.31,5.78,0.81,727.58,100.0,0,normal
2026-07-15 15:12:10.680398,20.05,72.34,25.7,6.22,0.25,315.37,40.0,0,normal
2027-06-18 17:12:11.177327,24.6,76.35,26.42,6.36,0.95,840.61,100.0,0,normal
2027-01-08 01:12:10.937074,23.62,68.49,23.29,6.43,0.78,674.53,100.0,0,normal
2027-02-27 10:12:11.008372,18.17,74.61,26.65,6.79,0.52,474.43,40.0,0,normal
2026-06-16 21:12:10.641582,22.81,73.41,24.63,6.54,1.05,638.88,100.0,0,normal
2026-09-11 14:12:10.760733,26.9,67.09,24.33,5.96,0.47,818.02,100.0,0,normal
2026-08-21 16:12:10.731518,22.55,70.86,26.39,6.07,0.69,332.0,40.0,0,normal
2027-02-04 03:12:10.973902,21.55,71.84,26.35,5.92,0.75,962.88,100.0,0,normal
2027-05-24 14:12:11.137473,23.98,77.58,23.95,6.72,0.14,545.13,40.0,0,normal
2026-07-04 15:12:10.665522,27.22,83.42,24.94,5.88,1.44,814.1,100.0,0,normal
2027-01-10 06:12:10.940054,24.89,77.17,26.33,6.31,0.39,811.94,100.0,0,normal
2026-05-25 11:12:11.206114,23.5,75.0,25.0,6.15,0.75,9.59,0.0,1,low_light
2026-10-24 04:12:10.822819,25.87,79.26,25.14,5.99,0.86,718.56,100.0,0,normal
2026-06-22 00:12:10.648438,23.17,83.5,25.17,6.34,0.84,775.09,100.0,0,normal
2026-05-31 07:12:10.616464,24.32,81.3,25.17,5.5,0.53,448.41,40.0,0,normal
2026-09-30 06:12:10.787850,18.87,71.88,25.58,6.24,0.99,816.13,100.0,0,normal
2026-06-17 02:12:10.641857,18.8,66.08,23.8,6.02,0.31,555.7,40.0,0,normal
2027-04-18 22:12:11.085030,21.18,80.21,24.32,5.82,1.18,524.43,40.0,0,normal
2027-04-02 04:12:11.060511,25.66,82.66,23.0,5.88,0.82,437.58,40.0,0,normal
2026-11-28 21:12:10.877241,26.09,81.58,25.77,5.6,0.66,704.04,100.0,0,normal
2027-01-14 10:12:10.945552,19.0,70.42,24.67,5.77,0.39,273.5,40.0,0,normal
2026-10-05 21:12:10.796100,27.87,68.15,25.38,6.1,0.91,428.42,40.0,0,normal
2027-04-02 23:12:11.061747,25.55,77.22,25.86,6.0,0.05,633.85,100.0,0,normal
2026-10-31 18:12:10.833640,27.7,75.46,26.12,5.68,1.1,953.75,100.0,0,normal
2026-07-24 19:12:10.693526,23.49,65.0,24.94,6.35,0.48,681.18,100.0,0,normal
2026-10-10 10:12:10.803098,21.29,77.18,23.78,5.88,0.87,536.28,40.0,0,normal
2026-06-05 18:12:10.624397,23.41,74.38,24.45,6.5,0.17,530.75,40.0,0,normal
2026-09-02 03:12:10.747602,21.51,72.78,24.96,6.09,0.81,783.21,100.0,0,normal
2027-06-20 10:12:11.179916,20.4,70.84,25.13,6.14,0.69,620.93,100.0,0,normal
2027-02-15 18:12:10.991241,24.26,68.49,25.71,6.56,0.8,528.81,40.0,0,normal
2027-02-14 16:12:10.989673,22.48,68.9,23.49,5.9,1.13,532.2,40.0,0,normal
2026-06-01 00:12:10.617580,22.48,77.41,24.37,6.46,1.05,770.46,100.0,0,normal
2026-09-08 10:12:10.755905,27.43,69.34,25.74,5.9,0.42,772.61,100.0,0,normal
2027-06-21 07:12:11.181083,21.71,65.0,24.82,6.05,0.47,690.76,100.0,0,normal
2027-02-14 17:12:10.989727,23.36,77.09,24.47,6.58,1.18,304.74,40.0,0,normal
2026-11-28 02:12:10.876142,22.35,76.25,25.25,6.02,0.83,808.56,100.0,0,normal
2026-09-23 22:12:10.778601,23.1,79.26,25.64,5.86,0.9,656.15,100.0,0,normal
2027-02-14 07:12:10.989154,24.31,71.24,25.79,5.87,0.75,1134.72,100.0,0,normal
2026-11-28 01:12:10.876084,24.06,83.71,24.36,6.3,0.94,379.02,40.0,0,normal
2027-05-15 20:12:11.123481,24.44,75.14,24.24,6.03,0.93,475.84,40.0,0,normal
2026-07-22 16:12:10.690430,30.0,66.82,23.47,5.78,1.12,779.27,100.0,0,normal
2026-07-03 11:12:10.663968,23.04,74.39,24.07,5.61,0.64,449.86,40.0,0,normal
2026-09-27 23:12:10.784703,24.65,85.0,24.76,6.31,0.98,537.26,40.0,0,normal
2027-02-03 13:12:10.973108,28.1,75.33,24.03,5.95,0.88,532.95,40.0,0,normal
2026-10-12 03:12:10.805487,19.92,72.84,24.44,6.65,0.74,712.92,100.0,0,normal
2027-05-10 18:12:11.116467,20.59,71.71,24.65,5.85,0.6,650.37,100.0,0,normal
2026-07-07 00:12:10.668695,17.47,72.33,25.93,6.02,0.38,554.57,40.0,0,normal
2027-05-28 15:12:11.143974,23.82,82.56,24.69,5.99,0.56,392.69,40.0,0,normal
2027-03-16 10:12:11.034911,23.03,70.48,25.55,6.12,0.82,374.79,40.0,0,normal
2027-06-07 13:12:11.158570,25.7,83.29,25.97,5.79,0.32,508.46,40.0,0,normal
2027-03-05 10:12:11.017527,22.46,65.0,24.46,6.54,0.75,360.86,40.0,0,normal
2026-11-24 03:12:10.870294,27.48,80.78,26.81,6.53,1.0,551.87,40.0,0,normal
2026-07-28 19:12:10.699016,23.38,76.16,26.28,6.04,0.96,709.09,100.0,0,normal
2027-02-19 21:12:10.997325,28.73,70.92,23.41,6.12,0.56,619.47,100.0,0,normal
2026-10-12 14:12:10.806128,22.89,76.08,26.2,6.57,0.35,703.92,100.0,0,normal
2026-09-26 06:12:10.782230,23.3,75.14,25.66,5.99,0.21,566.23,40.0,0,normal
2026-09-18 12:12:10.770657,21.23,77.74,24.8,6.13,1.1,910.93,100.0,0,normal
2026-07-20 17:12:10.687643,19.81,74.29,26.58,6.15,0.27,670.17,100.0,0,normal
2026-10-22 13:12:10.820613,25.26,74.48,24.07,6.47,0.24,1131.63,100.0,0,normal
2027-06-15 08:12:11.170959,28.27,75.57,25.53,6.18,1.0,431.49,40.0,0,normal
2027-06-18 09:12:11.176888,25.85,72.22,23.0,6.09,0.95,304.37,40.0,0,normal
2027-06-19 02:12:11.177851,18.26,69.01,25.68,6.5,0.49,320.4,40.0,0,normal
2026-05-31 02:12:10.616188,22.7,67.5,24.91,6.31,0.56,643.11,100.0,0,normal
2026-05-28 10:12:11.204115,23.5,75.0,30.9,6.15,0.75,600.0,50.0,1,overwater
2027-04-17 14:12:11.083097,25.52,69.16,25.52,6.01,1.31,495.01,40.0,0,normal
2027-05-07 19:12:11.112202,26.88,71.91,24.31,6.27,0.8,197.52,40.0,0,normal
2026-07-04 03:12:10.664858,19.32,73.18,25.28,5.91,1.0,772.11,100.0,0,normal
2026-10-26 05:12:10.825741,17.0,81.55,23.0,5.99,0.84,161.49,40.0,0,normal
2027-05-22 20:12:11.134839,23.65,81.69,24.84,6.17,0.72,491.12,40.0,0,normal
2026-08-27 08:12:10.739955,26.3,71.59,23.56,5.92,0.94,378.26,40.0,0,normal
2027-01-04 10:12:10.931763,18.47,79.84,24.61,6.43,0.88,648.61,100.0,0,normal
2026-07-22 19:12:10.690592,27.44,73.91,24.84,5.84,0.9,692.71,100.0,0,normal
2026-06-28 19:12:10.657779,23.33,75.27,24.5,6.34,0.9,655.07,100.0,0,normal
2026-11-22 06:12:10.867665,24.28,71.22,26.89,6.08,0.73,674.1,100.0,0,normal
2027-02-15 09:12:10.990722,25.33,78.32,23.93,6.8,1.2,520.78,40.0,0,normal
2027-01-13 11:12:10.944296,19.85,73.57,25.99,6.22,0.47,597.26,40.0,0,normal
2026-09-14 11:12:10.765112,22.64,69.37,25.13,5.69,0.87,466.03,40.0,0,normal
2026-08-05 06:12:10.708957,17.6,78.24,25.13,6.55,0.86,693.16,100.0,0,normal
2026-11-29 05:12:10.877688,20.01,73.71,24.9,6.47,0.76,976.22,100.0,0,normal
2026-08-18 03:12:10.726668,17.99,80.49,24.86,5.65,0.7,466.79,40.0,0,normal
2026-10-10 22:12:10.803791,25.42,74.33,25.84,6.74,0.85,554.82,40.0,0,normal
2026-09-04 12:12:10.750743,24.58,70.66,24.6,6.32,1.31,506.23,40.0,0,normal
2026-10-13 18:12:10.807856,27.55,71.13,24.83,5.89,0.81,870.41,100.0,0,normal
2026-10-13 14:12:10.807614,21.28,76.53,24.27,5.96,0.73,1005.46,100.0,0,normal
2026-07-19 11:12:10.685665,24.09,77.35,24.68,5.85,0.43,404.45,40.0,0,normal
2026-06-26 13:12:10.654758,25.2,75.13,25.6,6.31,0.62,631.79,100.0,0,normal
2026-09-27 11:12:10.783938,23.57,85.0,24.48,6.23,0.53,415.26,40.0,0,normal
2027-04-21 06:12:11.088450,26.25,83.92,25.27,6.8,0.73,435.43,40.0,0,normal
2027-04-02 03:12:11.060451,28.15,76.33,24.77,6.17,0.41,659.69,100.0,0,normal
2026-10-22 15:12:10.820725,24.07,65.6,24.57,6.02,0.59,610.95,100.0,0,normal
2027-04-14 04:12:11.078172,25.2,71.63,25.41,5.98,0.65,428.7,40.0,0,normal
2027-04-25 20:12:11.094863,25.26,77.01,25.55,5.89,0.71,604.66,100.0,0,normal
2026-12-22 22:12:10.912666,22.56,72.25,26.32,5.88,0.54,617.71,100.0,0,normal
2026-12-11 20:12:10.896624,23.39,73.77,25.85,6.53,0.7,518.45,40.0,0,normal
2027-05-19 11:12:11.129641,27.66,70.98,25.08,6.09,0.98,857.78,100.0,0,normal
2026-12-23 11:12:10.913391,23.57,78.52,24.14,6.58,0.71,456.72,40.0,0,normal
2026-06-22 04:12:10.648661,23.32,72.01,26.01,5.79,0.81,367.3,40.0,0,normal
2026-09-25 11:12:10.781173,23.5,71.97,23.91,6.57,0.95,365.67,40.0,0,normal
2026-06-05 12:12:10.623871,26.17,77.44,25.07,6.11,1.1,741.65,100.0,0,normal
2026-10-08 15:12:10.799946,24.93,69.71,24.63,5.99,1.19,619.89,100.0,0,normal
2026-09-18 09:12:10.770366,21.95,80.04,24.64,6.24,0.48,1115.56,100.0,0,normal
2026-08-20 08:12:10.729624,24.32,77.47,26.46,6.2,0.58,417.8,40.0,0,normal
2027-03-07 16:12:11.021719,20.25,73.73,26.2,6.06,0.69,321.38,40.0,0,normal
2026-10-07 01:12:10.797842,20.07,70.32,25.83,6.32,1.09,163.28,40.0,0,normal
2026-09-14 18:12:10.765510,23.34,74.97,26.27,6.08,0.98,604.43,100.0,0,normal
2026-07-21 02:12:10.688143,22.85,73.95,24.57,5.54,0.36,185.81,40.0,0,normal
2027-05-13 10:12:11.120089,24.48,71.91,25.8,5.92,0.68,581.21,40.0,0,normal
2027-05-20 02:12:11.130667,24.25,76.24,25.72,5.74,0.21,502.96,40.0,0,normal
2026-09-25 04:12:10.780304,21.35,68.91,25.22,6.41,1.07,644.99,100.0,0,normal
2027-01-03 13:12:10.930563,22.31,72.06,24.68,6.12,0.56,603.22,100.0,0,normal
2026-09-02 12:12:10.748086,17.4,75.24,25.9,6.32,1.03,560.63,40.0,0,normal
2026-09-19 03:12:10.771519,22.97,76.88,23.91,5.85,0.0,225.8,40.0,0,normal
2026-11-01 23:12:10.835286,26.19,85.0,25.26,6.32,0.91,567.89,40.0,0,normal
2026-06-22 20:12:10.649614,27.55,74.76,25.79,5.59,0.49,532.48,40.0,0,normal
2027-04-23 06:12:11.091208,26.03,77.72,26.83,6.54,0.58,537.09,40.0,0,normal
2026-07-28 09:12:10.698456,21.57,76.7,26.0,6.13,0.51,797.59,100.0,0,normal
2026-07-11 23:12:10.675523,25.17,71.49,23.23,6.76,0.91,1122.22,100.0,0,normal
2027-05-17 22:12:11.126865,25.44,72.6,25.75,6.32,0.58,555.08,40.0,0,normal
2027-02-23 22:12:11.003363,27.08,71.25,24.64,6.06,0.85,417.26,40.0,0,normal
2026-07-26 17:12:10.696219,24.41,78.0,24.45,6.28,0.69,647.84,100.0,0,normal
2026-11-24 04:12:10.870370,23.6,79.51,24.76,6.07,0.81,352.97,40.0,0,normal
2027-02-10 13:12:10.983721,27.4,74.36,24.07,6.38,0.53,611.62,100.0,0,normal
2026-10-26 14:12:10.826224,21.23,77.89,24.41,6.04,0.74,511.2,40.0,0,normal
2026-11-20 06:12:10.864576,26.04,81.13,25.58,6.35,0.97,421.11,40.0,0,normal
2026-06-20 13:12:10.646514,19.16,67.58,25.58,5.89,0.83,280.0,40.0,0,normal
2026-06-12 06:12:10.634517,28.29,65.0,25.58,6.59,0.86,397.72,40.0,0,normal
2026-09-22 03:12:10.775782,22.35,73.14,24.81,6.15,0.48,473.9,40.0,0,normal
2027-04-07 12:12:11.068537,24.66,70.85,25.15,6.3,0.64,353.16,40.0,0,normal
2027-02-10 01:12:10.983039,20.84,74.67,24.04,6.52,0.72,219.74,40.0,0,normal
2026-11-14 18:12:10.855366,24.06,75.31,24.76,6.43,0.26,401.53,40.0,0,normal
2026-11-05 05:12:10.839877,17.28,79.33,24.96,6.1,0.69,850.72,100.0,0,normal
2027-03-16 08:12:11.034798,27.73,78.32,25.96,6.62,0.77,293.56,40.0,0,normal
2026-12-03 02:12:10.883561,30.0,75.26,24.88,6.8,0.55,811.24,100.0,0,normal
2027-03-02 10:12:11.013026,23.26,85.0,24.83,5.92,0.05,500.97,40.0,0,normal
2026-10-19 15:12:10.816550,20.46,85.0,25.08,6.06,1.08,1043.86,100.0,0,normal
2027-03-22 04:12:11.043164,26.91,72.7,25.22,6.57,0.79,815.23,100.0,0,normal
2026-11-20 18:12:10.865268,19.88,77.28,25.23,5.91,0.75,851.06,100.0,0,normal
2026-11-06 07:12:10.841449,22.45,76.39,25.79,6.4,0.99,824.72,100.0,0,normal
2026-06-20 16:12:10.646675,22.45,78.99,25.82,5.87,0.94,430.45,40.0,0,normal
2027-02-15 21:12:10.991403,22.46,71.79,24.0,6.15,0.74,527.63,40.0,0,normal
2027-06-06 07:12:11.156579,21.32,71.1,24.16,5.52,0.76,773.95,100.0,0,normal
2027-04-28 18:12:11.098950,28.34,78.93,26.19,5.97,0.73,465.74,40.0,0,normal
2026-11-30 23:12:10.880306,22.25,74.4,24.05,6.43,1.43,342.18,40.0,0,normal
2026-06-20 17:12:10.646729,25.48,66.98,24.55,6.31,1.05,396.83,40.0,0,normal
2027-06-05 14:12:11.155646,24.18,74.61,23.88,6.4,0.54,443.08,40.0,0,normal
2026-07-12 22:12:10.676795,22.38,76.05,25.46,6.27,0.49,749.14,100.0,0,normal
2026-05-24 06:12:11.204342,23.5,75.0,25.0,6.15,3.95,600.0,65.68,1,high_salinity
2027-06-17 17:12:11.175462,23.44,81.12,24.53,5.87,0.89,634.31,100.0,0,normal
2027-01-19 10:12:10.952474,30.0,72.91,25.22,6.22,0.15,541.24,40.0,0,normal
2026-06-20 20:12:10.646888,23.36,85.0,25.92,6.06,0.8,535.49,40.0,0,normal
2027-03-16 01:12:11.034236,28.84,74.5,25.12,6.18,1.15,885.9,100.0,0,normal
2026-11-21 02:12:10.865801,22.6,84.13,25.36,6.02,0.94,888.53,100.0,0,normal
2027-03-31 14:12:11.057149,24.28,83.24,24.73,6.33,0.61,589.89,40.0,0,normal
2026-07-01 14:12:11.204460,23.5,75.0,25.0,6.15,3.71,600.0,69.01,1,high_salinity
2026-10-15 06:12:10.810142,24.81,79.33,24.11,5.68,0.49,580.43,40.0,0,normal
2027-04-07 19:12:11.068921,23.29,77.18,23.89,6.3,0.85,716.82,100.0,0,normal
2026-05-30 21:12:10.615911,28.82,65.0,24.42,6.34,0.91,392.58,40.0,0,normal
2027-02-23 17:12:11.003030,24.32,71.97,24.63,6.13,0.72,645.7,100.0,0,normal
2026-11-08 13:12:10.845124,27.51,65.0,25.47,6.8,0.99,408.4,40.0,0,normal
2026-07-03 03:12:10.663532,21.18,73.03,25.35,5.99,0.99,326.7,40.0,0,normal
2026-06-04 12:12:10.622489,24.64,73.14,24.32,6.34,0.72,395.39,40.0,0,normal
2026-10-06 18:12:10.797466,25.14,80.5,25.78,6.02,0.81,531.84,40.0,0,normal
2027-03-18 05:12:11.037407,24.53,78.48,24.09,5.95,1.0,736.09,100.0,0,normal
2026-10-01 05:12:10.789232,21.97,72.09,25.55,6.08,0.5,445.63,40.0,0,normal
2026-06-04 23:12:10.623137,22.43,85.0,25.33,5.87,1.03,385.11,40.0,0,normal
2026-12-26 19:12:10.918017,24.84,66.09,26.01,6.44,0.83,510.0,40.0,0,normal
2026-08-22 03:12:10.732221,23.08,68.45,25.14,6.5,0.57,732.68,100.0,0,normal
2026-11-15 23:12:10.857252,26.15,81.04,25.23,6.06,0.31,560.76,40.0,0,normal
2027-05-22 14:12:11.134466,27.13,74.49,24.89,6.11,0.64,414.99,40.0,0,normal
2026-05-31 18:12:10.617223,17.63,72.0,24.12,5.84,1.29,840.73,100.0,0,normal
2027-05-10 13:12:11.116191,26.72,71.71,25.26,6.23,0.5,1074.26,100.0,0,normal
2027-01-16 00:12:10.947958,25.55,70.86,24.91,6.54,0.99,839.88,100.0,0,normal
2027-01-13 18:12:10.944680,25.72,73.98,25.18,6.14,1.5,814.67,100.0,0,normal
2026-08-27 21:12:10.740681,26.09,73.8,24.77,5.83,1.25,224.98,40.0,0,normal
2026-08-14 21:12:10.722285,23.23,77.36,25.96,6.8,0.73,623.1,100.0,0,normal
2027-03-12 11:12:11.029125,24.45,70.41,24.7,6.42,0.61,321.19,40.0,0,normal
2027-05-16 02:12:11.123835,27.75,75.13,23.98,5.94,0.09,499.98,40.0,0,normal
2027-03-03 14:12:11.014933,26.42,72.72,26.03,6.27,0.93,723.61,100.0,0,normal
2027-05-10 23:12:11.116742,22.71,78.99,23.0,6.2,0.7,538.14,40.0,0,normal
2026-07-21 19:12:10.689246,22.09,76.73,24.77,6.14,1.23,615.5,100.0,0,normal
2027-04-24 17:12:11.093386,21.81,80.75,23.97,5.71,0.87,451.83,40.0,0,normal
2026-09-26 17:12:10.782948,21.2,75.92,24.17,6.0,0.74,787.25,100.0,0,normal
2026-11-12 10:12:10.851762,26.18,74.91,24.32,5.98,1.09,408.3,40.0,0,normal
2026-06-23 07:12:10.650246,21.72,68.72,26.07,5.8,1.5,967.04,100.0,0,normal
2027-01-05 03:12:10.932713,20.6,76.14,25.0,5.67,1.36,783.38,100.0,0,normal
2026-06-27 08:12:10.655814,21.78,76.56,24.49,6.11,0.71,854.16,100.0,0,normal
2027-05-21 11:12:11.132699,26.94,76.3,25.8,6.19,1.33,662.58,100.0,0,normal
2026-07-13 16:12:10.677789,23.23,74.57,25.37,5.95,0.81,193.4,40.0,0,normal
2027-05-27 16:12:11.142560,23.64,83.2,24.23,6.19,1.08,450.74,40.0,0,normal
2027-01-04 07:12:10.931598,18.61,79.46,25.08,5.83,0.45,479.49,40.0,0,normal
2027-02-09 10:12:10.982045,20.15,73.45,24.69,6.03,0.72,179.21,40.0,0,normal
2027-04-26 14:12:11.096004,25.39,76.8,24.28,5.67,1.02,647.98,100.0,0,normal
2027-03-10 09:12:11.025757,18.27,76.77,25.24,6.37,1.01,655.07,100.0,0,normal
2026-07-11 21:12:10.675416,17.18,71.39,24.5,6.35,0.48,734.19,100.0,0,normal
2026-07-21 07:12:10.688593,19.23,74.29,26.91,6.58,0.27,388.33,40.0,0,normal
2026-10-01 17:12:10.789906,25.61,73.85,25.42,5.95,0.67,957.34,100.0,0,normal
2026-06-08 01:12:10.628228,26.88,77.67,25.29,6.46,0.84,495.85,40.0,0,normal
2026-11-04 06:12:10.838592,29.09,85.0,24.59,6.36,0.64,472.15,40.0,0,normal
2026-09-24 22:12:10.779982,24.28,84.31,26.77,6.22,1.04,435.84,40.0,0,normal
2026-08-26 00:12:10.738186,25.09,80.27,24.27,5.85,1.09,389.38,40.0,0,normal
2026-10-31 16:12:10.833530,24.16,80.85,23.0,6.39,0.25,750.3,100.0,0,normal
2026-10-16 02:12:10.811434,17.87,77.48,23.0,6.26,0.18,701.26,100.0,0,normal
2027-02-22 16:12:11.001336,29.36,74.18,24.75,6.53,1.17,764.99,100.0,0,normal
2027-03-07 17:12:11.021773,25.87,77.44,24.0,6.24,0.37,92.63,40.0,0,normal
2026-08-17 22:12:10.726400,26.55,83.02,24.67,6.33,1.5,508.27,40.0,0,normal
2026-12-30 22:12:10.925328,18.88,69.62,25.02,6.21,1.16,596.73,40.0,0,normal
2026-06-30 01:12:11.203200,23.5,75.0,17.81,6.15,2.96,600.0,39.81,1,drought
2026-11-14 10:12:10.854927,23.26,75.81,23.78,6.79,0.73,616.61,100.0,0,normal
2026-05-22 05:12:11.204083,23.5,75.0,29.1,6.15,0.75,600.0,50.0,1,overwater
2026-08-08 09:12:10.713242,21.51,77.86,25.09,6.03,0.23,858.58,100.0,0,normal
2027-05-24 02:12:11.136543,24.11,81.66,24.37,6.17,0.29,735.83,100.0,0,normal
2026-08-02 10:12:10.705166,24.16,72.98,24.56,5.8,0.57,720.39,100.0,0,normal
2027-01-10 14:12:10.940500,28.91,76.7,25.7,6.8,1.02,530.89,40.0,0,normal
2026-11-23 15:12:10.869596,24.06,83.23,23.24,5.7,0.76,549.85,40.0,0,normal
2026-10-02 17:12:10.791367,24.34,73.93,25.78,6.03,0.93,781.8,100.0,0,normal
2027-03-13 02:12:11.029990,21.52,83.47,25.2,6.53,0.29,842.01,100.0,0,normal
2026-08-15 16:12:10.723339,21.04,77.84,26.06,6.32,1.09,712.07,100.0,0,normal
2026-07-31 09:12:10.702437,23.85,78.78,25.29,6.08,0.7,524.72,40.0,0,normal
2027-06-11 13:12:11.164822,26.7,73.65,24.51,5.89,0.87,507.49,40.0,0,normal
2027-03-29 09:12:11.053833,25.56,73.11,24.76,6.17,0.37,792.69,100.0,0,normal
2026-05-27 08:12:11.203553,23.5,75.0,29.4,6.15,0.75,600.0,50.0,1,overwater
2026-10-21 02:12:10.818540,29.81,75.89,24.83,6.15,0.68,1017.7,100.0,0,normal
2026-11-24 09:12:10.870652,23.65,81.0,25.77,6.43,0.78,794.13,100.0,0,normal
2027-04-25 08:12:11.094212,21.85,74.43,23.67,5.95,0.89,483.44,40.0,0,normal
2026-12-23 00:12:10.912787,22.75,78.81,26.02,5.9,0.84,532.19,40.0,0,normal
2027-04-09 05:12:11.071003,23.81,71.54,25.03,5.91,1.01,782.16,100.0,0,normal
2027-04-29 08:12:11.099740,25.46,68.69,24.86,6.21,0.82,518.41,40.0,0,normal
2027-06-05 22:12:11.156096,23.47,74.69,24.57,6.2,0.86,524.71,40.0,0,normal
2027-02-09 12:12:10.982155,21.75,71.44,24.16,5.95,0.89,619.11,100.0,0,normal
2026-10-16 00:12:10.811323,21.0,71.13,27.0,6.22,0.33,584.46,40.0,0,normal
2026-11-29 19:12:10.878494,21.47,75.64,26.55,6.35,0.74,500.38,40.0,0,normal
2027-03-25 16:12:11.048492,25.63,72.08,25.43,6.52,0.61,876.31,100.0,0,normal
2027-02-09 08:12:10.981936,24.18,77.8,24.87,5.6,1.28,714.78,100.0,0,normal
2026-06-22 02:12:10.648547,19.79,65.0,26.19,5.89,0.73,722.8,100.0,0,normal
2026-06-20 15:12:10.646621,23.14,76.19,25.42,6.29,0.88,637.86,100.0,0,normal
2026-06-06 20:12:10.626439,29.06,65.0,25.68,6.02,1.43,385.51,40.0,0,normal
2026-11-22 14:12:10.868113,21.29,75.77,25.73,6.14,0.35,537.7,40.0,0,normal
2026-09-24 12:12:10.779355,26.89,70.43,24.77,6.17,0.02,763.12,100.0,0,normal
2027-05-26 00:12:11.139551,21.5,80.38,24.17,6.3,0.9,279.85,40.0,0,normal
2027-03-15 22:12:11.034077,26.28,78.1,23.05,6.44,0.39,718.03,100.0,0,normal
2026-11-13 21:12:10.854164,24.65,72.52,26.8,6.0,0.38,776.88,100.0,0,normal
2026-11-10 22:12:10.848908,26.31,66.53,24.34,6.19,0.6,742.06,100.0,0,normal
2026-06-09 07:12:11.201070,33.74,41.7,25.0,6.15,0.75,600.0,42.0,1,high_temp
2026-11-24 20:12:10.871291,24.28,67.91,24.93,6.14,1.27,565.48,40.0,0,normal
2026-10-16 06:12:10.811654,22.75,72.61,25.12,5.7,0.29,453.65,40.0,0,normal
2026-09-08 04:12:10.755583,24.01,82.66,23.43,5.9,1.17,555.69,40.0,0,normal
2027-05-24 05:12:11.136910,21.79,73.43,24.92,6.33,0.34,525.18,40.0,0,normal
2027-03-24 04:12:11.046495,27.42,66.29,25.41,6.58,0.49,305.02,40.0,0,normal
2027-05-07 21:12:11.112308,26.18,73.63,27.0,5.99,0.61,362.57,40.0,0,normal
2026-07-15 18:12:10.680561,24.11,77.93,24.98,6.2,1.04,830.32,100.0,0,normal
2026-11-23 00:12:10.868711,19.1,75.15,24.43,6.29,0.83,717.78,100.0,0,normal
2026-08-16 06:12:10.724205,23.46,80.36,24.34,6.58,0.69,739.14,100.0,0,normal
2026-09-23 07:12:10.777634,24.19,81.4,26.19,5.97,0.63,797.99,100.0,0,normal
2027-01-24 04:12:10.958764,23.7,65.0,25.2,6.15,0.83,465.38,40.0,0,normal
2027-05-20 01:12:11.130545,17.48,72.35,23.74,5.6,0.63,849.24,100.0,0,normal
2026-07-14 14:12:10.679004,24.26,65.0,25.19,6.63,0.85,569.68,40.0,0,normal
2026-11-20 12:12:10.864917,24.65,67.75,23.95,6.29,0.65,274.51,40.0,0,normal
